entity,classes
Ex:el,{'Album'}
Bruce_Nauman,{'Artist'}
Björn_Andersson,"{'SoccerManager', 'SoccerPlayer'}"
Sex_Is_Not_the_Enemy,"{'Single', 'Song'}"
While(1_Is_Less_Than_2),{'Album'}
Coccinellinae,{'Insect'}
Kieran_O'Regan,"{'SoccerManager', 'SoccerPlayer'}"
Rauvolfia,"{'Insect', 'Plant'}"
Mickey_Finn's_T-Rex,{'Band'}
Czechoslovak_Television,{'TelevisionStation'}
Michael_Wong_(actor),{'Person'}
Udaari,{'TelevisionShow'}
Four_Months_Ago...,{'TelevisionEpisode'}
Joy_(Fefe_Dobson_album),{'Album'}
Mark_Dacascos,{'Person'}
"Japanizi:_Going,_Going,_Gong!",{'TelevisionShow'}
Leptotyphlops_koppesi,{'Reptile'}
Campeonato_Mineiro,{'SoccerLeague'}
Mindy_McCready,{'MusicalArtist'}
Plot_It_Yourself,{'Book'}
Franklin_Gardner,{'MilitaryPerson'}
Epiphyllum,"{'Insect', 'Eukaryote'}"
"Lower_Pottsgrove_Township,_Montgomery_County,_Pennsylvania",{'Town'}
Shirkuh_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Oscar_Rosander,{'Person'}
Malaxis_histionantha,{'Plant'}
Dan_Cousineau,{'IceHockeyPlayer'}
Salvador_Capitano,"{'SoccerManager', 'SoccerPlayer'}"
Sikander_Bakht,"{'OfficeHolder', 'Politician'}"
Dicentra,"{'Insect', 'Eukaryote'}"
Hardstyle,{'MusicGenre'}
Idea_(TV_special),set()
Micromonosporaceae,{'Insect'}
Sejo_John,{'MusicalArtist'}
An_Elixir_for_Existence,{'Album'}
Northern_Premier_League_Division_One_North,"{'SoccerLeague', 'AdministrativeRegion'}"
The_Ultimate_Collection_(Michael_Jackson_album),{'Album'}
Wretch_32,{'MusicalArtist'}
Miroslav_Milutinović,{'SoccerPlayer'}
Never_for_Ever,{'Album'}
Leonid_Levin,{'Scientist'}
Rituparno_Ghosh,{'Person'}
Rossetti_Architects,{'Company'}
Shraddha_Kapoor,{'Person'}
Battle_of_Sedan,{'MilitaryConflict'}
Ansan,"{'Location', 'City'}"
Clare_Nasir,{'Person'}
Iridana,{'Insect'}
Dobruja,{'Settlement'}
Phaseolus_filiformis,{'Plant'}
New_to_This_Town_(song),"{'Single', 'Song'}"
John_Impey,"{'SoccerManager', 'SoccerPlayer'}"
Marlborough_Region,{'Settlement'}
Estrie,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Szeged,"{'Location', 'SoccerClub', 'City'}"
The_George_Burns_and_Gracie_Allen_Show,"{'Person', 'TelevisionShow'}"
Thomas_H._Ruger,{'MilitaryPerson'}
Brannigan_(film),{'Film'}
Psi_(instant_messaging_client),{'Software'}
Bharatiya_Mahila_Bank,{'Bank'}
Fuengirola,"{'Location', 'SoccerClub', 'Settlement'}"
Jimmy_Page,"{'MusicalArtist', 'Person'}"
Dynamics_(album),{'Album'}
Wednesday_Addams,{'FictionalCharacter'}
Yevgeni_Landyrev,{'SoccerPlayer'}
Anita_Baker,{'MusicalArtist'}
Tokuyama_Corporation,{'Company'}
Nevestino_Municipality,"{'Location', 'Town'}"
To_All_the_Girls_I've_Loved_Before,"{'Single', 'Song'}"
Tabaré_Viúdez,{'SoccerPlayer'}
S.M._Culture_&_Contents,{'Company'}
FC_Kommunalnik_Slonim,{'SoccerClub'}
CD_Ciempozuelos,"{'SportsTeam', 'SoccerClub'}"
Jesse_Spring,{'IceHockeyPlayer'}
"Gibsonia,_Pennsylvania","{'Location', 'Settlement'}"
Pholidocarpus,"{'Insect', 'Plant'}"
Alfred_W._McCune,{'Person'}
Ivan_Kelava,{'SoccerPlayer'}
Ramesh_Bhat,{'Person'}
Drowning_Pool,{'Band'}
Mugurel_Buga,"{'SoccerManager', 'SoccerPlayer'}"
R._B._Walden,{'Person'}
Eve_Online,{'VideoGame'}
Lilongwe,"{'Location', 'City'}"
WOZZ,"{'Station', 'RadioStation'}"
Alan_Brennert,{'Writer'}
Guy_(band),{'Band'}
Red_Hot_+_Dance,{'Album'}
Simeon_Eben_Baldwin,"{'OfficeHolder', 'Governor'}"
"Olive,_the_Other_Reindeer",{'TelevisionShow'}
The_Man_from_Tallahassee,{'TelevisionEpisode'}
Eurico_Gomes,"{'SoccerManager', 'SoccerPlayer'}"
"Lodi,_Wisconsin","{'Location', 'City'}"
The_New_Year_(band),{'Band'}
Stigmata_(film),{'Film'}
Tha_Connect,{'Album'}
Nobody's_Home_(Clint_Black_song),"{'Single', 'Song'}"
Derobrachus_sulcicornis,{'Insect'}
Some_Buried_Caesar,{'Book'}
Quiet_Cool,{'Film'}
Leersia,"{'Insect', 'Plant'}"
Tribelos,{'Insect'}
Adolph_von_Steinwehr,{'MilitaryPerson'}
Someone_Still_Loves_You_Boris_Yeltsin,{'Band'}
Brickellia_oblongifolia,{'Eukaryote'}
King_of_Hearts_(1936_film),{'Film'}
Three_Brothers_(1981_film),{'Film'}
Alistair_Edwards,"{'SoccerManager', 'SoccerPlayer'}"
Anthony_Barness,{'SoccerPlayer'}
Lloyd_Austin,"{'MilitaryPerson', 'Politician'}"
Pablo_de_Rokha,{'Writer'}
Rolf_Wuthmann,{'MilitaryPerson'}
Acid_techno,{'MusicGenre'}
Jon_Levine,"{'MusicalArtist', 'Person'}"
Safavid_dynasty,{'Country'}
Opportunity_Knocks_(UK_TV_series),"{'Person', 'TelevisionShow'}"
Nataša_Bekvalac,"{'MusicalArtist', 'Star'}"
1916_(album),{'Album'}
Denis_Godeas,"{'SoccerManager', 'SoccerPlayer'}"
Joe_Jones_(footballer),{'SoccerPlayer'}
Mark_Sertori,{'SoccerPlayer'}
Kap_G,{'MusicalArtist'}
Martin_Buglione,{'SoccerPlayer'}
John_Davidson_(entertainer),{'Person'}
You_and_Me_(Lifehouse_song),"{'Single', 'Song'}"
Che!_(1969_film),{'Film'}
Purpose_(Algebra_album),{'Album'}
Think_About_It_(Naughty_Boy_song),"{'Single', 'Song'}"
Family_Guy:_The_Quest_for_Stuff,{'VideoGame'}
Maceió,"{'Location', 'Town'}"
Cassiduloida,{'Insect'}
The_Birthday_(The_Vampire_Diaries),{'TelevisionEpisode'}
Stanley_Huang,"{'MusicalArtist', 'Person', 'Actor'}"
Contemporary_art,"{'Person', 'MusicGenre'}"
Frederick_Marryat,{'Writer'}
Words_of_Wisdom_and_Hope,{'Album'}
More_Than_a_Woman_(album),{'Album'}
Târnava_Mică_River,{'River'}
Fat_Trel,{'MusicalArtist'}
Mike_Stern,{'MusicalArtist'}
Giuseppe_Ungaretti,"{'Writer', 'Artist'}"
Rowdy_Superstar,{'MusicalArtist'}
Consortium_for_North_American_Higher_Education_Collaboration,"{'Organisation', 'Location', 'Country'}"
Star_Control,{'VideoGame'}
The_Eton_Rifles,"{'Single', 'Song'}"
Marlborough_College,"{'University', 'School'}"
Something_Happened_to_Me_Yesterday,"{'Single', 'Song'}"
VFA-103,{'MilitaryUnit'}
Scum_(Napalm_Death_album),{'Album'}
Dragon_Flyz,{'TelevisionShow'}
"Lincolnton,_Georgia","{'Location', 'City'}"
The_Fighting_Temptations,{'Film'}
Andrew_Sledd,{'Person'}
Bridges_of_Love,{'TelevisionShow'}
Denis_Chervyakov,{'IceHockeyPlayer'}
Battle_of_Appomattox_Court_House,{'MilitaryConflict'}
George_W._Bush,"{'OfficeHolder', 'Politician'}"
Joey_DeFrancesco,{'MusicalArtist'}
Milad_Gharibi,{'SoccerPlayer'}
You're_Mine_(Eternal),"{'Single', 'Song'}"
WEGC,"{'Station', 'RadioStation'}"
Billy_Cobham,{'MusicalArtist'}
MonstrO_(band),{'Band'}
C._S._Lee,{'Person'}
Battle_of_Sobraon,{'MilitaryConflict'}
Eunebristis,{'Insect'}
Gary_Finley,"{'SoccerManager', 'SoccerPlayer'}"
Speed_Zone,{'Film'}
Stagmatoptera,{'Insect'}
Whiplash_Smile,{'Album'}
Valdir_Benedito,{'SoccerPlayer'}
Amorbach,"{'Location', 'Town'}"
Airwolf,{'TelevisionShow'}
Robert_Smalls,"{'MilitaryPerson', 'Politician'}"
Confession_of_Pain,{'Film'}
Bara_Mamadou_Ndiaye,{'SoccerPlayer'}
Lupinus_hyacinthinus,{'Plant'}
Rickey_Medlocke,{'MusicalArtist'}
The_Best_of_Bob_Dylan_(1997_album),{'Album'}
Microphone_Records,"{'RecordLabel', 'Person'}"
Michel_de_Beaupuy,{'MilitaryPerson'}
Stefano_Pellegrini_(footballer_born_1967),{'Athlete'}
Mario_Barić,{'SoccerPlayer'}
Pop_(U2_album),{'Album'}
"Blăgești,_Bacău",{'Village'}
John_Gardner_Ford,{'Person'}
Tony_Kuhn,{'SoccerPlayer'}
"East_Vincent_Township,_Chester_County,_Pennsylvania",{'Town'}
Hefenhofen,"{'Location', 'Settlement'}"
"Kay_County,_Oklahoma","{'AdministrativeRegion', 'Location', 'Settlement'}"
England_national_football_team,{'SoccerClub'}
Nikki_Marshall,{'SoccerPlayer'}
Hassan_Yebda,{'SoccerPlayer'}
John_Wells_(jockey),{'Jockey'}
Dashtaki_District,{'Settlement'}
George_Segal,{'Person'}
County_Fair,set()
University_of_Brasília,{'University'}
Remstar,{'Company'}
Eastern_Air_Lines,{'Airline'}
"Elmira,_New_York","{'Location', 'City'}"
Petén_Department,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Scolecophidia,{'Insect'}
Rob_Halverson,{'MusicalArtist'}
Shahid_Nadeem,{'Person'}
Iraq_national_under-20_football_team,{'SoccerClub'}
"Peter,_Paul_and_Mommy",{'Album'}
Parveen_Babi,{'Person'}
Trucks_(film),"{'Film', 'TelevisionShow'}"
San_Francisquito_Creek,"{'Location', 'River'}"
Lal_Shahbaz_Qalandar,{'Religious'}
Gary_Lineker,{'SoccerPlayer'}
"Nelson,_British_Columbia","{'Location', 'City'}"
Sebastião_Lazaroni,"{'SoccerManager', 'SoccerPlayer'}"
WVSL_(AM),{'RadioStation'}
Leighton_Park_School,{'School'}
Jack_Holiday,{'MusicalArtist'}
Jeffrey_Foskett,{'MusicalArtist'}
Mervin_Tran,{'FigureSkater'}
Shinamo_Moki,{'Band'}
North-Western_Area_Command_(RAAF),{'MilitaryUnit'}
Southern_District_(Israel),"{'Location', 'Company', 'Settlement'}"
Ivan_Tyulenev,{'MilitaryPerson'}
Arge_pagana,set()
This_One_(song),{'Single'}
New_World_(L'Arc-en-Ciel_song),"{'Single', 'Song'}"
Frank_O'Farrell,"{'SoccerManager', 'SoccerPlayer'}"
Sébastien_Thurière,{'SoccerPlayer'}
P._L._Travers,{'Writer'}
Dangerous_Moonlight,set()
Half_Moon_(film),{'Film'}
Norman_Foster_(director),{'Person'}
J._Walter_Ruben,{'ScreenWriter'}
Anna-Teresa_Tymieniecka,{'Philosopher'}
Eintracht-Stadion,{'Stadium'}
Japanese_Paraguayans,{'EthnicGroup'}
"Roggenburg,_Basel-Country","{'Location', 'Settlement'}"
The_Revengers_(novel),{'Book'}
Gordon_Downie,{'MusicalArtist'}
Ernst_Rüdiger_Starhemberg,"{'OfficeHolder', 'Politician'}"
Mohamed_Timoumi,{'SoccerPlayer'}
Oshawa_Truck_Assembly,{'Person'}
Persona_5,{'VideoGame'}
Chuck_Inglish,{'MusicalArtist'}
Madden_NFL_09,{'VideoGame'}
Daylight_saving_time_in_Brazil,set()
English-speaking_Quebecer,{'EthnicGroup'}
Zebulon_(album),{'Album'}
"Maria_Luisa_of_Spain,_Duchess_of_Lucca",{'Royalty'}
Paul_Riley_(footballer),"{'SoccerManager', 'SoccerPlayer'}"
Arthur_Ripley,{'ScreenWriter'}
Battle_of_Castiglione,{'MilitaryConflict'}
Otis_Wingo,{'Politician'}
Stefan_Vogler,{'SoccerPlayer'}
Algernon_Charles_Swinburne,"{'Writer', 'Artist'}"
Peter_Sullivan_(screenwriter),{'Person'}
North_Tyneside,"{'Location', 'CityDistrict'}"
John_Davis_(Massachusetts_governor),"{'OfficeHolder', 'Politician'}"
Yaşar_Nuri_Öztürk,{'Philosopher'}
Welkom,"{'Location', 'School', 'City'}"
Ella_Enchanted,{'Book'}
Neobaryssinus,{'Insect'}
Saphir_Taïder,{'SoccerPlayer'}
Heist_or_Hit_Records,{'RecordLabel'}
Peter_Lambeck,{'Scientist'}
Kota_Bharu,"{'Location', 'City'}"
Serius_Jones,{'MusicalArtist'}
Horsfieldia,"{'Insect', 'Plant'}"
Ikaw_Lamang,{'TelevisionShow'}
Bleed_Like_Me_(song),"{'Single', 'Song'}"
Rendezvous_at_Big_Gulch_(Terror_in_the_Neighborhood),"{'TelevisionEpisode', 'TelevisionShow'}"
Leo_Suryadinata,{'Scientist'}
Buddy_Killen,"{'MusicalArtist', 'Person'}"
Félix_Resurrección_Hidalgo,"{'Writer', 'Artist'}"
Ecological_Democratic_Party,{'PoliticalParty'}
First_Men_in_the_Moon_(1964_film),set()
Penny_Serenade,{'Film'}
Dori_Ghezzi,{'MusicalArtist'}
Mood_Swings_(Koby_Israelite_album),{'Album'}
The_Pharaohs,{'Band'}
Tim_Hardin,{'MusicalArtist'}
Hazel_O'Connor,"{'MusicalArtist', 'Band'}"
Javier_Falagán,"{'SoccerManager', 'SoccerPlayer'}"
Benedetto_Croce,"{'OfficeHolder', 'Politician'}"
Agaricomycetes,{'Fungus'}
"Colón_District,_Panama","{'AdministrativeRegion', 'Location', 'Settlement'}"
Vaud,"{'Location', 'Settlement'}"
Next_Entertainment_World,{'Company'}
Hellions_on_Parade,"{'Single', 'Song'}"
Roy_Keane,"{'SoccerManager', 'SoccerPlayer'}"
Oncidium_leucochilum,{'Plant'}
Kenny_Arena,"{'SoccerManager', 'SoccerPlayer'}"
Ian_Woan,"{'SoccerManager', 'SoccerPlayer'}"
The_Cross_of_Lorraine,{'Film'}
Universal_Channel_(Australia),{'TelevisionStation'}
John_B._Wogan,{'MilitaryPerson'}
Simeonovgrad,"{'Location', 'Settlement'}"
The_Painted_Veil_(2006_film),{'Film'}
Lars_Eric_Si,{'MusicalArtist'}
Viasat_Motor,"{'TelevisionStation', 'RadioStation'}"
Adam_Martin_Wyant,{'Politician'}
Unexpected_(Heroes),{'TelevisionEpisode'}
Open_House_(American_Horror_Story),{'TelevisionEpisode'}
Hyperdimension_Neptunia_Victory,{'VideoGame'}
Power_Trip_(song),"{'Single', 'Song'}"
The_Children's_Channel,"{'Station', 'TelevisionStation'}"
Dale-class_oiler,{'Ship'}
Ghadir_Stadium,{'Stadium'}
Ludovico_of_Casoria,{'Saint'}
Verdine_White,{'MusicalArtist'}
One_of_the_Survivors,"{'Single', 'Song'}"
Alvernia_University,{'University'}
Mint_Records,{'RecordLabel'}
Tromsø_IL,"{'SportsTeam', 'SoccerClub'}"
Ghost_Rider:_Spirit_of_Vengeance,{'Film'}
Columnist,{'PersonFunction'}
Canavalia_cathartica,{'Plant'}
Ratheesh,{'Person'}
White_Dog,{'Film'}
Charlie_Spivak,{'MusicalArtist'}
Siege_of_Delhi,{'MilitaryConflict'}
Fred_Turner_(musician),{'MusicalArtist'}
Rhondda_Cynon_Taf,"{'Location', 'Settlement'}"
Chevrolet_210,"{'Automobile', 'Person'}"
50th_Army_(Soviet_Union),{'MilitaryUnit'}
List_of_Arrested_Development_characters,"{'Person', 'TelevisionShow'}"
Anna_Sedokova,"{'MusicalArtist', 'Person'}"
André_Luiz_Tavares,{'SoccerPlayer'}
Muğla,"{'City', 'Location', 'Town'}"
Woodstock_Stakes,{'HorseRace'}
Smaragdia,"{'Mollusca', 'Insect'}"
"Caulfield,_Victoria","{'Location', 'City'}"
"Statesville,_North_Carolina","{'Location', 'City'}"
Speed_(Buck-Tick_song),{'Song'}
Major,"{'PersonFunction', 'Plant'}"
Vertical_Church_Band,"{'Agent', 'Band'}"
Ruco_Chan,{'Person'}
Charles_D._Barger,{'MilitaryPerson'}
Union_Label_Group,{'RecordLabel'}
I'm_Your_Boogie_Man,"{'Single', 'Song'}"
Xie_Hui_(footballer),"{'SoccerManager', 'SoccerPlayer'}"
Petar_Krpan,"{'SoccerManager', 'SoccerPlayer'}"
Gridlock'd,{'Film'}
Roman_Catholic_Diocese_of_Ardagh_and_Clonmacnoise,"{'Diocese', 'Location'}"
Gustav_Ehrhart,{'Scientist'}
Beskydy_Protected_Landscape_Area,"{'Location', 'ProtectedArea'}"
SC_Sagamihara,{'SoccerClub'}
College_Confidential_(film),{'Film'}
Amédée_E._Forget,"{'OfficeHolder', 'Politician'}"
Vaisali_(film),{'Film'}
Tema_Youth,{'SoccerClub'}
Vaudeville,{'MusicGenre'}
Have_Faith_in_Me,"{'Single', 'Song'}"
Alireza_Samimi,{'SoccerPlayer'}
Al-Adil_I,"{'OfficeHolder', 'Royalty'}"
Mickey_Bennett,{'SoccerPlayer'}
AXN_White,{'TelevisionStation'}
Codiaeae,{'Insect'}
Benjy_Davis_Project,{'Band'}
Everybody_Wants_to_Be_on_TV,{'Album'}
Don't_Leave_Home,"{'Single', 'Song'}"
Quo_Vadis_(band),"{'MusicalArtist', 'Band'}"
Liu_Shaoqi,"{'OfficeHolder', 'Politician'}"
Kim_Tae-kyun_(director),{'Person'}
Dandelion_Family,{'TelevisionShow'}
I_Wanna_Be_Somebody,"{'Single', 'Song'}"
Shannon_O'Brien,"{'OfficeHolder', 'Politician'}"
Louis_Satterfield,{'MusicalArtist'}
Yemen_Commercial_Bank,{'Bank'}
New_Brighton_Tower_F.C.,{'SoccerClub'}
Pose_(Daddy_Yankee_song),"{'Single', 'Song'}"
Circle_Slide,{'Album'}
BBC_West,"{'RadioStation', 'Settlement', 'BroadcastNetwork'}"
Alice_Cooper_(band),{'Band'}
Oulens-sous-Échallens,"{'Location', 'Settlement'}"
Vidhana_Soudha,{'Building'}
Özer_Hurmacı,{'SoccerPlayer'}
Pectoral_sandpiper,{'Bird'}
The_Lord_of_the_Rings:_The_Return_of_the_King_(video_game),{'VideoGame'}
Egypt_Eyalet,"{'Location', 'AdministrativeRegion', 'Country'}"
Caddyshack,{'Film'}
Nathan_Schlicher,"{'OfficeHolder', 'Politician'}"
Efzar_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Music_Box_(Mariah_Carey_album),{'Album'}
List_of_Nightwish_band_members,{'Band'}
Vienne,"{'Location', 'Settlement'}"
Moise_Tshombe,{'OfficeHolder'}
When_We_Stand_Together,"{'Single', 'Song'}"
Seinäjoen_keskuskenttä,{'Stadium'}
Kamal_Ahmed_(journalist),{'Person'}
Christian_People's_Party_(Peru),{'PoliticalParty'}
Awake_(TV_series),{'TelevisionShow'}
Jim_Lumby,{'SoccerPlayer'}
The_Lighthouse_by_the_Sea,{'Film'}
Sunday_in_the_South,"{'Single', 'Song'}"
Just_a_Little_Bit_(Mutya_Buena_song),"{'Single', 'Song'}"
Adele,"{'MusicalArtist', 'Person', 'Band'}"
FK_BSK_Banja_Luka,{'SoccerClub'}
Hämeenlinna,"{'Location', 'City'}"
Edel_AG,{'RecordLabel'}
Anicet_Adjamossi,{'SoccerPlayer'}
Lordan_Zafranović,{'Person'}
Norbert_Mészáros,"{'SoccerManager', 'SoccerPlayer'}"
D._Rajendra_Babu,{'Person'}
Stephen_R._Donaldson,"{'Writer', 'Work'}"
Pazarspor,{'SoccerClub'}
William_R._Frist,{'Person'}
Colombo_(horse),"{'RaceHorse', 'Horse'}"
Going_Underground,"{'Single', 'Song'}"
Phillip_Gyau,"{'SoccerManager', 'SoccerPlayer'}"
Los_Tucanes_de_Tijuana,{'Band'}
Thomas_Milner_Gibson,"{'OfficeHolder', 'Politician'}"
In_Dulci_Jubilo_/_On_Horseback,"{'Single', 'Song'}"
FC_Fribourg,{'SoccerClub'}
The_Sight_Below,"{'MusicalArtist', 'Band'}"
Venevisión,"{'BeautyQueen', 'TelevisionStation'}"
"Ramon_Berenguer_III,_Count_of_Barcelona",{'Noble'}
Etchu_Tabe,{'SoccerPlayer'}
The_Crawling_Hand,{'Film'}
Barcelona,"{'Location', 'City'}"
Evgeni_Yordanov_(footballer),{'SoccerPlayer'}
"Andy_King_(footballer,_born_1956)","{'SoccerManager', 'SoccerPlayer'}"
Feel_Like_Hell_EP,{'Album'}
Fucaceae,{'Insect'}
Iris_bracteata,{'Plant'}
Chris_Maguire,{'SoccerPlayer'}
Plaza_Colonia,{'SoccerClub'}
Kakababu,{'FictionalCharacter'}
"Hampton,_Virginia","{'Location', 'City'}"
Lucas_Orbán,{'SoccerPlayer'}
Down_Here,{'Album'}
46th_Army_(Soviet_Union),{'MilitaryUnit'}
Electric_Frankenstein,{'Band'}
Naarden,"{'Location', 'City'}"
The_Tim_Conway_Show_(1970_TV_series),"{'Film', 'TelevisionShow'}"
Shakhboz_Erkinov,{'SoccerPlayer'}
Sunnyboys,{'Band'}
"Robert_Campbell_(footballer,_born_1883)",{'SoccerPlayer'}
Fantastica_Mania_2016,"{'WrestlingEvent', 'TelevisionShow'}"
Moonmadness,{'Album'}
Norbert_Bolz,{'Philosopher'}
Bothriomyrmex,{'Insect'}
Society_parakeet,{'Bird'}
Vittorio_Rovelli,{'SoccerPlayer'}
Haddaway,{'MusicalArtist'}
Adrianople_Vilayet,"{'Organisation', 'Country'}"
Erich_Schuster,set()
Marcin_Pontus,{'SoccerPlayer'}
Buddy_Ebsen,"{'MusicalArtist', 'Person'}"
Falcuna,{'Insect'}
Larry_Clavier,{'SoccerPlayer'}
Manuel_Fraga_Iribarne,{'OfficeHolder'}
Dream_Dad,{'TelevisionShow'}
1976_in_music,{'Album'}
Private_Lives_(film),{'Film'}
Neunforn,"{'Location', 'Settlement'}"
Thörigen,"{'Location', 'Settlement'}"
John_Travolta,{'Person'}
I_Just_Wasn't_Made_for_These_Times,"{'Single', 'Album', 'Song'}"
Mark_Bautista,{'MusicalArtist'}
Paramordellana_triloba,{'Insect'}
Jonathan_Maxcy,"{'OfficeHolder', 'Politician'}"
It_Happens_Every_Thursday,{'Film'}
Erythroxylum,"{'Insect', 'Plant'}"
Élton_Giovanni,{'SoccerPlayer'}
Tomáš_Ujfaluši,{'SoccerPlayer'}
Street_Fighter_II′:_Champion_Edition,{'VideoGame'}
Centronia,{'Plant'}
Suceava,"{'City', 'Location', 'Town'}"
Ján_Mucha,"{'SoccerManager', 'SoccerPlayer'}"
Debit_card,{'Company'}
Travis_Mulraine,"{'SoccerManager', 'SoccerPlayer'}"
"Carmona,_Cavite","{'Location', 'Settlement'}"
"Murrells_Inlet,_South_Carolina","{'Location', 'Settlement'}"
Bill_Cotton,{'Person'}
Cicinho,{'SoccerPlayer'}
Iraqi_Republic_(1958–68),{'Country'}
Ángel_Reyna,{'SoccerPlayer'}
92nd_Ohio_Infantry,{'MilitaryUnit'}
The_Parliaments,{'Band'}
Odio_por_Amor,"{'Single', 'Song'}"
Rans_Designs,{'Company'}
JAG_(TV_series),{'TelevisionShow'}
Earias,{'Insect'}
Garaj_Baras,"{'Single', 'Song'}"
All_That_Moody,{'Album'}
Vitico,{'MusicalArtist'}
Son_Dae-ho,{'SoccerPlayer'}
Ox_(band),{'Band'}
Allied-occupied_Germany,"{'Location', 'Country'}"
Minamikyushu_Expressway,{'Road'}
Tegan_and_Sara,{'Band'}
Andy_Impey,{'SoccerPlayer'}
Nellu_(1974_film),{'Film'}
Arizona_Territory,"{'Location', 'AdministrativeRegion', 'Country'}"
Margaret_Whiting,{'MusicalArtist'}
Colombian_Civil_War_(1860–62),set()
Windlesham,"{'Location', 'Village'}"
All_Tomorrow's_Parties,"{'Single', 'Song'}"
Andy_Diagram,{'MusicalArtist'}
Sueño_Electro_I,{'Album'}
Jack_Livesey,{'Actor'}
Tobias_Feisthammel,{'SoccerPlayer'}
The_Diary_of_Jane,"{'Single', 'Song'}"
Anushavan_Danielyan,"{'OfficeHolder', 'Politician'}"
Boldklubben_1909,{'SoccerClub'}
"Mahbub_Ali_Khan,_Asaf_Jah_VI",{'Noble'}
Rudolf_Peierls,{'Scientist'}
Satyasheel_Deshpande,{'MusicalArtist'}
Mohammad_Ghazi,{'SoccerPlayer'}
Rick_Altizer,{'MusicalArtist'}
Orthodox_(album),{'Album'}
Queen_Bee_(film),{'Film'}
Cleta_Mitchell,{'Politician'}
Silvia_Pinal,{'Person'}
Juliano_Spadacio,{'SoccerPlayer'}
Ghost_Games,{'Company'}
Blindside_(album),{'Album'}
Ian_Arnold,{'SoccerPlayer'}
Chris_Wallace_(American_football),{'AmericanFootballPlayer'}
IV_liga_(Poland),set()
Tim_Brummett,{'MusicalArtist'}
Andrés_Cruciani,{'SoccerManager'}
Buddy_Holly_(song),"{'Single', 'Song'}"
Soe_Myint,{'Politician'}
"Novomoskovsk,_Dnipropetrovsk_Oblast","{'University', 'City'}"
Lupinus_elmeri,{'Eukaryote'}
Guillermo_Barreto,{'MusicalArtist'}
Tonton_Zola_Moukoko,"{'SoccerManager', 'SoccerPlayer'}"
Nizhal_Nijamagiradhu,{'Film'}
Anglican_Communion,"{'Organisation', 'Country'}"
Stanisław_Albrecht_Radziwiłł,{'Noble'}
Saas_im_Prättigau,"{'Location', 'Settlement'}"
Pat_Piper_(politician),{'Politician'}
Alexander_Siddig,{'Person'}
Macclesfield,"{'Location', 'Settlement'}"
Parachalastinus,{'Insect'}
Z-Trip,{'MusicalArtist'}
Gray_Matters_(record_label),{'RecordLabel'}
Bobby_Convey,{'SoccerPlayer'}
Jean_Rogers,{'Person'}
Hoploscopa,{'Insect'}
Destiny_(video_game),{'VideoGame'}
Beth_(song),"{'Single', 'Song'}"
Kangana_Ranaut,{'Person'}
"Mirror,_Mirror_II","{'Film', 'TelevisionShow'}"
Vittsjö_GIK,{'SoccerClub'}
Aaron_Hunt,{'SoccerPlayer'}
Eurasian_teal,{'Bird'}
José_Daniel_Ponce,{'SoccerPlayer'}
Aozora_Pedal,"{'Single', 'Song'}"
Drawsko_County,"{'Organisation', 'Location', 'Settlement', 'AdministrativeRegion'}"
The_Martin_Short_Show_(1994_TV_series),{'TelevisionShow'}
Folco_Lulli,{'Person'}
KFIA_(AM),"{'Station', 'RadioStation'}"
Phallus_(fungus),"{'Insect', 'Band'}"
Saša_Cilinšek,{'SoccerPlayer'}
Arichanna,{'Insect'}
Senesh_Dissanaike_Bandara,{'Person'}
Bematistes,{'Insect'}
Aleksandar_Davidov,{'SoccerPlayer'}
Shelduck,"{'Insect', 'Band'}"
Acacia_coriacea,{'Plant'}
Blue_Mode,{'Album'}
Romanians_in_the_United_Kingdom,{'EthnicGroup'}
Crazy_(Miki_Howard_song),"{'Single', 'Song'}"
Jizzakh_Region,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Moncton,"{'Location', 'City'}"
Perrotia,{'Insect'}
Rémerson_dos_Santos,{'SoccerPlayer'}
FC_Chomutov,{'SoccerClub'}
Levon_Pachajyan,{'SoccerPlayer'}
Ana's_Song_(Open_Fire),"{'Single', 'Song'}"
Burkina_Faso_national_football_team,"{'SportsTeam', 'SoccerClub'}"
Stella_(album),{'Album'}
Vengeance_Valley,{'Film'}
Learjet_35,"{'Aircraft', 'TelevisionShow'}"
Dirty_Little_Secret,"{'Single', 'Song'}"
Juan_Larrea_(politician),"{'OfficeHolder', 'Politician'}"
Around_the_World_(Daft_Punk_song),"{'Single', 'Song'}"
The_Sue_Sylvester_Shuffle,{'TelevisionEpisode'}
Moment_by_Moment_(song),"{'Single', 'Song'}"
Candyman_(rapper),{'MusicalArtist'}
Detachment_(film),{'Film'}
Autopsy_(band),{'Band'}
The_Price_Is_Right_(U.S._game_show),{'TelevisionShow'}
London_Borough_of_Hounslow,"{'Location', 'CityDistrict'}"
Janie_Fricke,"{'MusicalArtist', 'Person'}"
"It's_Alright,_It's_OK_(Ashley_Tisdale_song)","{'Single', 'Song'}"
Ireland_(TV_series),{'TelevisionShow'}
