859	[17783, 88512]
860	[40433, 79405]
861	[87717]
862	[2119, 3815, 4215, 5375, 6447, 9584, 11289, 11489, 11506, 15185, 23876, 25261, 28551, 30233, 30490, 31092, 36008, 38791, 44487, 44608, 49968, 52687, 53146, 53699, 54114, 55087, 57685, 58898, 60424, 63450, 66117, 67060, 71968, 73558, 74786, 75398, 80206, 80829, 83125, 85425, 86186, 86507, 86860, 87467, 87939, 88921, 88946, 90417, 94402, 95700, 98182, 98601, 98701]
863	[77588]
864	[54105]
865	[13105, 51112]
866	[71681, 88318]
867	[13668, 31959]
868	[41462]
869	[60265]
870	[87439]
871	[23949]
872	[7047, 7894, 7903, 13090, 14283, 21869, 27453, 30224, 32055, 58779, 61072, 72762, 82465, 83779, 85489, 85892, 88077, 91236, 98686]
873	[41466]
874	[13101, 38068, 39916, 46584, 53947, 54335, 75915, 87198]
875	[41282]
876	[61014]
877	[53507]
878	[5845, 13514, 18411, 24103, 49740, 71639]
879	[67888, 87991]
880	[31075, 81787]
881	[19509, 94888]
882	[69548, 96418]
883	[1214, 2461, 48687, 77672, 82886, 84077, 87229, 88976]
884	[68616]
885	[323, 377, 400, 453, 789, 825, 831, 889, 962, 1068, 1069, 1124, 1356, 1475, 1487, 1514, 1767, 1813, 1977, 2059, 2185, 2349, 2426, 2462, 2692, 2811, 3239, 3276, 3394, 3741, 3814, 4091, 4096, 4141, 4420, 4550, 4598, 4670, 4674, 4780, 5017, 5115, 5160, 5162, 5209, 5640, 5766, 5856, 6026, 6095, 6338, 6457, 6606, 6665, 6833, 6891, 6892, 7065, 7167, 7209, 7388, 7459, 7472, 7473, 7477, 7484, 7498, 7629, 7657, 7747, 7778, 7785, 7813, 7853, 7927, 7955, 7957, 8003, 8007, 8033, 8071, 8193, 8356, 8412, 8676, 8707, 9325, 9409, 9434, 9435, 9449, 9467, 9509, 9595, 9686, 9783, 10120, 10201, 10331, 10523, 10537, 10937, 10944, 10973, 11019, 11063, 11076, 11110, 11124, 11126, 11150, 11157, 11208, 11256, 11265, 11281, 11312, 11403, 11426, 11427, 11443, 11711, 11796, 11824, 11884, 11894, 11901, 11942, 12215, 12218, 12353, 12360, 12449, 12761, 12955, 12987, 13073, 13100, 13113, 13290, 13315, 13425, 13496, 13656, 13717, 13942, 14049, 14058, 14368, 14496, 14529, 14674, 15289, 15335, 15432, 15488, 15491, 15532, 15718, 16169, 16214, 16382, 16548, 16933, 16991, 17010, 17156, 17212, 17412, 18004, 18106, 18230, 18281, 18616, 18645, 18765, 18835, 18840, 18976, 19079, 19491, 19630, 19868, 19897, 19997, 20085, 20255, 20282, 20315, 20320, 20388, 20430, 20710, 20733, 20758, 20904, 21042, 21047, 21105, 21258, 21503, 21636, 21926, 22047, 22096, 22109, 22322, 22741, 22787, 22803, 22870, 22972, 23014, 23056, 23107, 23146, 23236, 23393, 23602, 23626, 23769, 23830, 23909, 23925, 23933, 24106, 24196, 24242, 24317, 24397, 24530, 24830, 25086, 25100, 25104, 25110, 25116, 25143, 25244, 25252, 25259, 25314, 25550, 25606, 25819, 26126, 26181, 26270, 26295, 26712, 26771, 27088, 27195, 27319, 27388, 27410, 27505, 27548, 28008, 28085, 28394, 28474, 28544, 28582, 28648, 29555, 29579, 29644, 29674, 29696, 29771, 29820, 29833, 30217, 30218, 30230, 30232, 30251, 30347, 30359, 30392, 30511, 30523, 30543, 30625, 30629, 30693, 30697, 30745, 30834, 31018, 31106, 31764, 31779, 31856, 31861, 31903, 31938, 31965, 31994, 32010, 32054, 32072, 32077, 32096, 32295, 32385, 32666, 32812, 33696, 33769, 33820, 34028, 34151, 36059, 36124, 36315, 36324, 36361, 36703, 36725, 36979, 37067, 37116, 37119, 37207, 37520, 37541, 37576, 37802, 37834, 37844, 37905, 37919, 37978, 38187, 38236, 38536, 38672, 38834, 38842, 38895, 38961, 39095, 39113, 39123, 39367, 39558, 39563, 39581, 39604, 39648, 39680, 40110, 40188, 40244, 40297, 40304, 40328, 40404, 40406, 40429, 40742, 40774, 40778, 40855, 40912, 40954, 41093, 41189, 41457, 41503, 41609, 41648, 41700, 41779, 41829, 41887, 42048, 42052, 42096, 42224, 42233, 42268, 42752, 42859, 43420, 43544, 44353, 44358, 44507, 44921, 45010, 45310, 47253, 47384, 47688, 47697, 47796, 47945, 48007, 48156, 49223, 49663, 49784, 49809, 49897, 49987, 50022, 50099, 50121, 50265, 50459, 50461, 50522, 50617, 50658, 50663, 50664, 50779, 50838, 50984, 51009, 51036, 51363, 51669, 51847, 51950, 52227, 52345, 52380, 52537, 52542, 52601, 52872, 53037, 53159, 53300, 53310, 53405, 53432, 53484, 53489, 53552, 53574, 53643, 53651, 53669, 53766, 53774, 53775, 53810, 53931, 53939, 53994, 54046, 54134, 54276, 54287, 54378, 54382, 54488, 54501, 54511, 54658, 54753, 54800, 54932, 55093, 55184, 55348, 55485, 55741, 55781, 55793, 55825, 55835, 55887, 56082, 56160, 56250, 56374, 56428, 56433, 56494, 56673, 56784, 56825, 57455, 57766, 57853, 57996, 58165, 58249, 58333, 58677, 58720, 58797, 59410, 59454, 59681, 59836, 59844, 60246, 60461, 60548, 60561, 60601, 60657, 60732, 60860, 61013, 61022, 61274, 61439, 61533, 61653, 61722, 61985, 62069, 62155, 62317, 62322, 63244, 63417, 63423, 63425, 63434, 63594, 63602, 63603, 63736, 63868, 63882, 64341, 64577, 64578, 64584, 64589, 64741, 64753, 64813, 64814, 64842, 64855, 65026, 65350, 65390, 65425, 65465, 65593, 65738, 65788, 65913, 65928, 66000, 66268, 66339, 66342, 66429, 66436, 66469, 66484, 66501, 66503, 66735, 66837, 66877, 67169, 67217, 67290, 67532, 67646, 67693, 67694, 67858, 68106, 68150, 68181, 68708, 68903, 69578, 70179, 70180, 70239, 70281, 70367, 70402, 70414, 70602, 70615, 70635, 70861, 70926, 71263, 71422, 71467, 71715, 71735, 72097, 72191, 72237, 72487, 72585, 73003, 73054, 73113, 73213, 73593, 73814, 73845, 73877, 73939, 73987, 74016, 74238, 74328, 74342, 74408, 74425, 74455, 74456, 74462, 74468, 74469, 74471, 75075, 76232, 76284, 76542, 76543, 76893, 77041, 77050, 77309, 77389, 77489, 77870, 78246, 78573, 79103, 79196, 79534, 79559, 79601, 79692, 79724, 79775, 79795, 79804, 79889, 79906, 80207, 80209, 80214, 80379, 80628, 80898, 80926, 80984, 80985, 80997, 81066, 81111, 81134, 81183, 81216, 81680, 81719, 81759, 81792, 81806, 81922, 81923, 82010, 82047, 82385, 82571, 82811, 82966, 83151, 83154, 83196, 83290, 83809, 83857, 83862, 83871, 83873, 83881, 84080, 84510, 84565, 84692, 84792, 85050, 85101, 85114, 85115, 85116, 85119, 85122, 85363, 85365, 85836, 85854, 85899, 85939, 85945, 86178, 86193, 86498, 86608, 86881, 86944, 87125, 87133, 87221, 87227, 87239, 87243, 87259, 87279, 87295, 87298, 87335, 87354, 87366, 87371, 87413, 87437, 87457, 87476, 87482, 87483, 87498, 87509, 87510, 87524, 87533, 87536, 87553, 87559, 87564, 87572, 87588, 87593, 87597, 87600, 87619, 87649, 87677, 87680, 87684, 87696, 87697, 87709, 87731, 87738, 87740, 87765, 87793, 87805, 87817, 87819, 87821, 87833, 87835, 87860, 87867, 87877, 87883, 87901, 87920, 87941, 87970, 87978, 87988, 88020, 88042, 88044, 88047, 88063, 88089, 88104, 88124, 88138, 88176, 88178, 88181, 88204, 88213, 88215, 88250, 88276, 88306, 88314, 88323, 88324, 88334, 88345, 88353, 88357, 88371, 88383, 88391, 88399, 88400, 88402, 88407, 88411, 88425, 88434, 88444, 88445, 88446, 88457, 88469, 88479, 88483, 88494, 88495, 88549, 88591, 88605, 88606, 88624, 88627, 88671, 88673, 88680, 88701, 88702, 88703, 88725, 88774, 88780, 88783, 88786, 88796, 88808, 88816, 88824, 88855, 88856, 88857, 88865, 88870, 88890, 88894, 88915, 88926, 88932, 88935, 88945, 88953, 88958, 88967, 88975, 88988, 88997, 89007, 89019, 89037, 89038, 89051, 89056, 89086, 89093, 89116, 89227, 89230, 89250, 89266, 89275, 89660, 89861, 90291, 90529, 90820, 90822, 91027, 91150, 91177, 91285, 91289, 91521, 91557, 91662, 91666, 91701, 91796, 91828, 92250, 92899, 93008, 93145, 93198, 93200, 93220, 93492, 93587, 93642, 93777, 93818, 94043, 94548, 94637, 94723, 95329, 95336, 95740, 96150, 96309, 96368, 96393, 96402, 97021, 97125, 97167, 97184, 97276, 97499, 97541, 97569, 97575, 97854, 97945, 98070, 98291, 98438, 98537, 98540, 98614, 98687]
886	[11328]
887	[20308]
888	[58929]
889	[8508, 63052]
890	[1233, 4000, 4411, 7562, 7904, 8419, 8506, 8507, 8509, 8633, 14796, 23650, 28372, 30228, 30446, 36096, 37159, 41175, 41987, 42250, 42718, 45195, 49220, 50193, 56342, 61352, 62524, 62557, 62936, 63055, 65639, 68658, 79182, 80140, 82062, 83624, 83794, 85524, 85793, 90660, 91364, 92215, 95813, 96083, 96134]
891	[56058]
892	[1184, 7139, 12100, 15731, 18211, 18711, 48344, 69700, 74209, 75114, 78425, 80970, 83784]
893	[18210, 39990, 48343, 78424, 90663]
894	[95518]
895	[40442, 63967, 65663, 78456, 79679]
896	[12099]
897	[18709, 69699]
898	[19314]
899	[63060, 69793]
900	[63056]
901	[53005]
902	[19796, 53019, 69794]
903	[5222, 8351, 50352, 91571]
904	[36804, 42354]
905	[97267]
906	[59868]
907	[10826, 46492, 69179]
908	[25472]
909	[293, 294, 30061]
910	[21427]
911	[36083, 66694, 78399, 95533]
912	[90678]
913	[13938]
914	[71018]
915	[18705]
916	[289, 290, 291, 292, 295, 296, 297, 2172, 2790, 7143, 7870, 9911, 12091, 13053, 13416, 13940, 16888, 21602, 23379, 23634, 23638, 40451, 41916, 54470, 54477, 55617, 58778, 59197, 60297, 63873, 63949, 65965, 67260, 69504, 69687, 69875, 73810, 74435, 77751, 78398, 79022, 79687, 93060]
917	[22104, 61388, 73042]
918	[69088]
919	[53302]
920	[37301]
921	[52821]
922	[67638]
923	[23767, 51757, 62727, 63437]
924	[93664]
925	[19006, 19072, 23962, 60210, 97055]
926	[82171]
927	[68973]
928	[19032, 19369, 38752, 63583]
929	[97355]
930	[95129]
931	[82371]
932	[1893, 1997, 2355, 2376, 4296, 5797, 5831, 6007, 6398, 7165, 8959, 14156, 16557, 18262, 19102, 20531, 20915, 23852, 26784, 30214, 32493, 32690, 33691, 39144, 51495, 51549, 58647, 62060, 62257, 62258, 62300, 62304, 64604, 66671, 67361, 68123, 69555, 69917, 70516, 70517, 70594, 71076, 71544, 72072, 72156, 72319, 79388, 79581, 80185, 81017, 83198, 85614, 87179, 90048, 91263, 91545, 91768, 93472, 96270, 98725]
933	[71169]
934	[17320]
935	[67966]
936	[4816]
937	[38018, 67185]
938	[80043]
939	[9373, 15394]
940	[2294]
941	[40664]
942	[27430]
943	[20798, 31933, 37304, 41629, 41643, 51304, 64917, 86513]
944	[51528]
945	[39906]
946	[15327, 31385, 33468, 63337, 73353]
947	[64474]
948	[30281]
949	[82148]
950	[91569]
951	[54375, 63922, 86150]
952	[2017, 52939]
953	[57906]
954	[28404]
955	[25333]
956	[25187, 95747]
957	[33025, 53888, 58769, 65509, 72051, 79550]
958	[65416]
959	[2372, 5563, 7000, 7006, 7455, 10458, 11132, 13559, 17889, 18547, 19084, 19587, 27604, 30022, 36345, 39905, 39913, 52934, 52935, 57793, 58729, 62341, 65420, 66332, 67955, 70376, 72112, 72628, 74047, 75947, 82102, 82179, 83031, 86606, 95291]
960	[53865]
961	[5636, 6032, 6468, 7002, 10911, 10912, 15302, 18760, 23671, 23672, 26146, 27540, 28230, 28233, 33078, 53306, 53892, 57005, 59711, 62094, 62111, 63224, 63710, 67536, 69838, 69943, 69950, 70693, 74273, 79877, 80238, 81518, 89164, 94366]
962	[49555]
963	[6688, 21922]
964	[7851]
965	[14028, 87742]
966	[20496, 79956]
967	[12696]
968	[5959, 6006, 8041, 19083, 20718, 25164, 27612, 33165, 36677, 40975, 53802, 56323, 66641, 67732, 67838, 69616, 70383, 70905, 71451, 72108, 76238, 79949, 82101, 85675, 85676, 86148, 86149, 86747, 87251, 88615, 88668, 88674, 95431]
969	[61747, 93950]
970	[53824]
971	[14597]
972	[63978]
973	[17411, 85346, 87176]
974	[15108, 41201, 41205, 42119, 54295, 65635, 86773, 86783]
975	[91952]
976	[62416]
977	[31055]
978	[7855, 24230, 24231, 24248, 24264, 24266, 31071, 40822, 55419, 58473, 86770, 86796, 91130, 93855, 96143]
979	[9437, 31080]
980	[41143, 85847]
981	[86165]
982	[32286]
983	[5292, 20558, 41204, 45027, 63686, 67262, 74439, 86756, 87502, 89014, 91114]
984	[7836]
985	[4453, 6928, 6929, 7846, 7858, 9474, 21241, 25366, 31076, 36779, 37155, 37672, 41209, 41210, 49265, 66411, 69023, 71355, 72101, 72814, 72824, 72965, 78696, 79322, 79519, 86772, 91452, 92413, 96144]
986	[57435]
987	[21433, 23635, 60417, 78480, 86243, 95485]
988	[61539]
989	[74213]
990	[67261]
991	[62409]
992	[83632]
993	[14129, 39082, 72976, 83235, 94058]
994	[4452, 37161, 41852]
995	[28385]
996	[82478, 98496]
997	[96034]
998	[1369, 14066, 24868, 37585]
999	[55497]
1000	[47866, 47880, 47927, 47960, 47965, 47997, 94769, 94852]
1001	[4054, 37587, 85819]
1002	[1240, 41853, 86975]
1003	[13919, 32428, 64313, 92880]
1004	[60403]
1005	[49201, 54697, 65916, 66696]
1006	[73801]
1007	[49202, 78479]
1008	[17444, 86024, 94767]
1009	[14072, 42290, 55545, 62423]
1010	[64585]
1011	[1120, 1235, 2819, 4373, 4379, 5547, 7699, 7848, 7860, 11238, 12163, 13917, 14126, 18378, 19429, 20303, 24249, 24253, 28183, 29484, 30329, 30934, 32281, 33543, 36557, 41200, 41977, 43108, 55528, 55531, 55538, 58397, 62420, 62553, 64315, 65408, 71454, 72774, 72834, 73998, 77635, 80197, 82231, 83034, 84688, 85863, 85869, 85897, 87212, 87503, 87617, 88978, 88987, 91195, 92979, 93221, 97704]
1012	[95524]
1013	[54698]
1014	[1093, 1224, 1230, 2547, 4369, 7864, 8408, 13927, 13928, 13935, 14152, 14873, 15587, 18206, 18703, 18710, 20300, 20813, 21027, 21916, 23020, 25695, 25801, 25803, 26013, 29682, 31073, 31081, 47928, 49602, 52979, 54122, 59642, 61826, 62188, 62419, 62541, 62549, 63083, 65917, 67104, 77494, 78060, 82233, 88977, 89289, 91890, 94848, 96015, 96145, 97146]
1015	[81486]
1016	[40733]
1017	[37887]
1018	[40768, 81781]
1019	[94798]
1020	[73952, 90083, 97573]
1021	[63674, 91695]
1022	[10460, 25804, 40764, 41170, 47934, 56644, 62433, 73089, 76452, 77473, 81574, 85790, 86782, 92449]
1023	[45444]
1024	[71202, 71208]
1025	[62189]
1026	[829, 5919, 7511, 16410, 17623, 23549, 24107, 28545, 29829, 30489, 32641, 33776, 36628, 36712, 40121, 46586, 49710, 59686, 59869, 62213, 70891, 74152, 75979, 83734, 84305, 85096, 87271, 87272, 87373, 87404, 87705, 88059, 88097, 88165, 88474, 88577, 88811, 88916, 94372, 96444]
1027	[8424, 14535, 54528, 60714, 68136, 76456, 79992, 88398, 88442, 88744, 90912]
1028	[41108, 70195]
1029	[61074, 75869]
1030	[80318]
1031	[88614]
1032	[23718]
1033	[8, 790, 796, 930, 1333, 1468, 1469, 1470, 1474, 1515, 1517, 1519, 3794, 3854, 4563, 6295, 6335, 6836, 7024, 8002, 8030, 9331, 9468, 10575, 11023, 11085, 11192, 11216, 11787, 12096, 13080, 13455, 13939, 14580, 14688, 14804, 14840, 15393, 15728, 16411, 17293, 17620, 18463, 18650, 18719, 18932, 19131, 19256, 19419, 19634, 20021, 20483, 21411, 21412, 21599, 21970, 22798, 22810, 23550, 24104, 24516, 24527, 25118, 25385, 25654, 25715, 27376, 28607, 28655, 29681, 29890, 30516, 31561, 31610, 32211, 32444, 32636, 32642, 32865, 33074, 33709, 33929, 33930, 35954, 36364, 36818, 37132, 37339, 37690, 37784, 38716, 39672, 39846, 39925, 40052, 40254, 40439, 41062, 41106, 41107, 41244, 44499, 46894, 48219, 48220, 48223, 48849, 49153, 49711, 50972, 51687, 51864, 52035, 52642, 53024, 54110, 54242, 54586, 55089, 55135, 55819, 55917, 56103, 56981, 57696, 57845, 58313, 58523, 58940, 59022, 59788, 59847, 61227, 61767, 61788, 62018, 62196, 62203, 62212, 62443, 62551, 63597, 63734, 66100, 66267, 66287, 67030, 67061, 67388, 67859, 68760, 68966, 69515, 70097, 70463, 70529, 70933, 71200, 71201, 71203, 71204, 71210, 71211, 71212, 71213, 71417, 72864, 73323, 73931, 73961, 74444, 75054, 75874, 76443, 77694, 78171, 78382, 78673, 78735, 79063, 79293, 79378, 79381, 79542, 79755, 80193, 81344, 81526, 82022, 82055, 82931, 82937, 82940, 83190, 83723, 84473, 84558, 84869, 85095, 85234, 85925, 86459, 86697, 86857, 87199, 87222, 87265, 87301, 87385, 87388, 87443, 87450, 87464, 87484, 87495, 87523, 87528, 87704, 87706, 87750, 87804, 87840, 87841, 87843, 87930, 87943, 87953, 87955, 87973, 87980, 88060, 88085, 88098, 88141, 88142, 88153, 88155, 88278, 88331, 88365, 88380, 88381, 88414, 88417, 88449, 88468, 88485, 88491, 88545, 88547, 88560, 88622, 88678, 88679, 88691, 88693, 88739, 88771, 88841, 88850, 88902, 88914, 89041, 89054, 89058, 89068, 89270, 89281, 89525, 89643, 90127, 90595, 90596, 90755, 90860, 91586, 91704, 92182, 92194, 92888, 92965, 93232, 93236, 93626, 94374, 95620, 95720, 95743, 96436, 96499, 97075, 97122, 97401, 97431, 97950, 97953, 97955]
1034	[6094, 64459, 79373, 83183, 96245, 98072]
1035	[41269, 87396, 87397]
1036	[71199, 71205, 87395]
1037	[30290]
1038	[19589, 30722, 71665]
1039	[82436]
1040	[7817]
1041	[2320, 4406, 4434, 5285, 6046, 6679, 7524, 7587, 8966, 8970, 14670, 14847, 15304, 16402, 18687, 18820, 19447, 20235, 20840, 23865, 25178, 25440, 25831, 29860, 30570, 30889, 31021, 31109, 34027, 36018, 38819, 39610, 40758, 40759, 43258, 44687, 47215, 49709, 55494, 59021, 61079, 63441, 69851, 73883, 75867, 77003, 77725, 82254, 82938, 83046, 83104, 83105, 83107, 83184, 83735, 83739, 83822, 85094, 85135, 86544, 86681, 87775, 87800, 88146, 88210, 88260, 88288, 88447, 88544, 88716, 88760, 88877, 89033, 89291, 89881, 90949, 91283, 92103]
1042	[359, 4488, 11306, 12498, 39073, 47626, 67617, 73872, 89024, 91594]
1043	[7406]
1044	[20396]
1045	[37937]
1046	[8627, 9657, 42668, 59115, 98268]
1047	[54286]
1048	[18278, 67615, 82723]
1049	[7474]
1050	[12858, 89080]
1051	[36363]
1052	[1508, 73953, 73954, 73955, 73956, 87469, 87632]
1053	[60440, 72302, 88528, 94400]
1054	[16510]
1055	[74811]
1056	[86699]
1057	[94923]
1058	[88734]
1059	[384, 391, 563, 795, 865, 1029, 1062, 1075, 1231, 1335, 1459, 1461, 1473, 1477, 1481, 1518, 2439, 2498, 2502, 2708, 2820, 2963, 3272, 3773, 3774, 3874, 4234, 4368, 4370, 4371, 4372, 4403, 4565, 5126, 5127, 5135, 5237, 5283, 5494, 6036, 6044, 6399, 6680, 6746, 6824, 6862, 7393, 7525, 7578, 7841, 7844, 7847, 7863, 7952, 8001, 8028, 8031, 8137, 8218, 8687, 9332, 9333, 9412, 9512, 9514, 9618, 9660, 9947, 10026, 10301, 10328, 10372, 10396, 10548, 10614, 11318, 11370, 11388, 11459, 11584, 11832, 11963, 11996, 12098, 12138, 12172, 12221, 12443, 12861, 12956, 13064, 13398, 13427, 13593, 13867, 13923, 13937, 14073, 14093, 14094, 14095, 14096, 14097, 14823, 14825, 14845, 14899, 15146, 15390, 15446, 15465, 16534, 16795, 16819, 16912, 17282, 17365, 17367, 17409, 18055, 18336, 18397, 18747, 18986, 19121, 19125, 19327, 19604, 19888, 20014, 20066, 20147, 20159, 20161, 20233, 20234, 20267, 20493, 20494, 20495, 20720, 20732, 20804, 20834, 20927, 21414, 21415, 21455, 21588, 21600, 21917, 21929, 22714, 22792, 23012, 23026, 23027, 23569, 23590, 23656, 23777, 24005, 24189, 24271, 24382, 24384, 24456, 24464, 24479, 24480, 24542, 24858, 25165, 25195, 25230, 25276, 25295, 25312, 25671, 25716, 25789, 25871, 25878, 26074, 27289, 27351, 27533, 27541, 28216, 28489, 28515, 28523, 28526, 28654, 28703, 29603, 29663, 29672, 29677, 29678, 29680, 29692, 29802, 30253, 30409, 30608, 30610, 30802, 30953, 31041, 31057, 31070, 31525, 31542, 31543, 31904, 31914, 32046, 32280, 32838, 33067, 33501, 33649, 33712, 33775, 33936, 36355, 36356, 36849, 37033, 37117, 37241, 37581, 38069, 38071, 38090, 38109, 38220, 38265, 38486, 38746, 38747, 38748, 38771, 38775, 38871, 39094, 39424, 39584, 39587, 39674, 39706, 39766, 39889, 39970, 40059, 40066, 40116, 40119, 40124, 40423, 40466, 40533, 40787, 41203, 41268, 41270, 41315, 41461, 41592, 41605, 41793, 41800, 41801, 41806, 41877, 42381, 42444, 42445, 42691, 42692, 43020, 44000, 44766, 44816, 44917, 45281, 45475, 46568, 47612, 48060, 49046, 49597, 49788, 49806, 49990, 50102, 50122, 50551, 50691, 50692, 50834, 50869, 50964, 51128, 51210, 51448, 51680, 51696, 51697, 51698, 51700, 51855, 51857, 51866, 51867, 51868, 51948, 52239, 52669, 52990, 52991, 53116, 53292, 53926, 53941, 54068, 54308, 54384, 54410, 54716, 54761, 54927, 55341, 55515, 55520, 55572, 55722, 55730, 55731, 56059, 56215, 56340, 56780, 57387, 57452, 57489, 57543, 57770, 57838, 57852, 57860, 58081, 58218, 58262, 58501, 58743, 58776, 58792, 59031, 59202, 59687, 59688, 59919, 60229, 60460, 60462, 60463, 60567, 60599, 60602, 60753, 60958, 61284, 61502, 61540, 61670, 61671, 61692, 61961, 61984, 61989, 62194, 62215, 62221, 62230, 62233, 62325, 62338, 62399, 62401, 62402, 62403, 62408, 62415, 62422, 62428, 62429, 62430, 62446, 62452, 62453, 62454, 62556, 62577, 62673, 62694, 62859, 62894, 62910, 63443, 64043, 64084, 64093, 64624, 64750, 64761, 64816, 65179, 65218, 65506, 65508, 65859, 66069, 66227, 66235, 66239, 66272, 66280, 67154, 67263, 67369, 67467, 67667, 67701, 68008, 68074, 68707, 68747, 68755, 68805, 68858, 69018, 69075, 69153, 70183, 70371, 70661, 71171, 71198, 71207, 71419, 71452, 71463, 71513, 71518, 71574, 71588, 71672, 72009, 72030, 72254, 72276, 72334, 72480, 72562, 72573, 73112, 73133, 73413, 74388, 74496, 75029, 75149, 75864, 75872, 75911, 75955, 76441, 76517, 76643, 76886, 77074, 77493, 77727, 78002, 78042, 78158, 78556, 78557, 78562, 78721, 79064, 79135, 79398, 79415, 79540, 79567, 79614, 79875, 80144, 80401, 80569, 80841, 80965, 81498, 81520, 81732, 81857, 81911, 81934, 82384, 82567, 82735, 83124, 83189, 83209, 83258, 83287, 83621, 83718, 83719, 83725, 83726, 83756, 83757, 83758, 83775, 83950, 84362, 84524, 84820, 84967, 85123, 85132, 85143, 85144, 85152, 85153, 85197, 85214, 85891, 85983, 86044, 86092, 86093, 86098, 86153, 86501, 86506, 86567, 86574, 86575, 86680, 86698, 86768, 86947, 86957, 86960, 87107, 87231, 87238, 87246, 87249, 87250, 87258, 87285, 87289, 87299, 87300, 87322, 87323, 87326, 87332, 87350, 87353, 87374, 87389, 87392, 87393, 87408, 87453, 87474, 87517, 87520, 87570, 87573, 87583, 87584, 87599, 87679, 87736, 87743, 87752, 87808, 87829, 87875, 87902, 87951, 88001, 88015, 88034, 88115, 88149, 88152, 88175, 88189, 88200, 88211, 88223, 88243, 88259, 88328, 88341, 88388, 88396, 88410, 88416, 88436, 88443, 88448, 88490, 88499, 88535, 88583, 88608, 88621, 88632, 88649, 88653, 88662, 88667, 88690, 88692, 88723, 88755, 88775, 88802, 88803, 88809, 88817, 88827, 88911, 88912, 88913, 88917, 88927, 88957, 88966, 88968, 89045, 89060, 89070, 89071, 89078, 89081, 89087, 89089, 89210, 89286, 89482, 89527, 89545, 89765, 89796, 89801, 89815, 89931, 89979, 90022, 90379, 90583, 90600, 90601, 90602, 90603, 90604, 90609, 90635, 90946, 91047, 91194, 91340, 91431, 91670, 91686, 91708, 91984, 92022, 92113, 92156, 92177, 92411, 92919, 93224, 93233, 93607, 93675, 93768, 93984, 94663, 94857, 94918, 94920, 95069, 95100, 95328, 95554, 95561, 95573, 96147, 96187, 96213, 96214, 96278, 96354, 96361, 96377, 97067, 97113, 97182, 97266, 97411, 97418, 97457, 97571, 97913, 97925, 97979, 98060]
1060	[72837, 92862]
1061	[4302, 70362, 82448]
1062	[958, 6093, 28364, 31066, 43794, 77044, 78262, 78570, 79904, 87527, 96182, 96236, 96349]
1063	[797, 1228, 1552, 2496, 5279, 5281, 6999, 7826, 7838, 7845, 11898, 14127, 15313, 15315, 15319, 15320, 16506, 16509, 21125, 21131, 24220, 24224, 24225, 24237, 24255, 24261, 28472, 34253, 47933, 47950, 53543, 55535, 55537, 55540, 55543, 60406, 61239, 64260, 64316, 64322, 66258, 67994, 72336, 72967, 74204, 77595, 81771, 83699, 83731, 85090, 85827, 85857, 85876, 85883, 87459, 91357, 92463, 92467, 93083, 93858, 94755, 94871, 94892, 96154, 97705, 98704]
1064	[95474]
1065	[10103]
1066	[65646]
1067	[64062]
1068	[69685]
1069	[97489]
1070	[63933]
1071	[13409, 54241]
1072	[7134, 36373, 78447]
1073	[18698, 50604]
1074	[82269]
1075	[1236, 14906, 32279, 56266, 57400]
1076	[27297]
1077	[16470, 38070, 42902, 54886, 71388, 98368]
1078	[8500, 25124]
1079	[70164, 86656]
1080	[2325, 72765, 88249]
1081	[87558]
1082	[991, 37001, 58253, 63960, 71244, 72061, 72934, 79997, 80705, 81936, 84881, 85478, 89922, 96263]
1083	[18540]
1084	[5206, 18122, 18131, 36602, 40098]
1085	[61027]
1086	[59778, 92526]
1087	[86771]
1088	[39799, 93005]
1089	[13921]
1090	[33723]
1091	[3948, 19669, 36492, 40055, 52809, 65968, 72147, 74987, 75918, 85371, 87109, 95614]
1092	[7418, 7424, 23709, 40431, 79967, 92378]
1093	[97052]
1094	[12097, 13330, 14769, 15592, 20636, 26738, 36817, 36839, 39978, 49161, 51781, 61567, 62855, 76815, 76837, 83250, 84405, 86472, 93465, 95519]
1095	[54333]
1096	[42424, 79412]
1097	[13806]
1098	[18534, 27389, 40422, 61643, 82099]
1099	[62421]
1100	[6952, 18133, 27630]
1101	[6469, 18124, 18129, 31977, 64461, 72093]
1102	[86777, 88471]
1103	[70627]
1104	[31035]
1105	[18275, 27133, 36567, 52510, 86778, 87497]
1106	[17894]
1107	[66161, 76763]
1108	[8793]
1109	[6005, 6237, 8106, 8531, 15415, 16543, 23779, 29494, 29960, 37976, 38412, 38587, 38976, 39973, 39981, 42944, 58394, 68847, 85759, 87441, 92530, 92755, 93940]
1110	[63187]
1111	[15445, 62072]
1112	[32155, 36121, 50697, 51463, 55316, 83340]
1113	[40114]
1114	[27284]
1115	[65310]
1116	[92020, 92651, 94354]
1117	[76796]
1118	[5199, 12763, 15141, 15720, 18123, 18126, 18127, 19299, 20230, 25425, 27438, 29585, 30620, 36429, 53840, 56833, 65158, 67509, 85665, 97473]
1119	[17294, 38020, 70298, 90681]
1120	[49766]
1121	[65914]
1122	[56401]
1123	[84837]
1124	[3952, 21847, 23101, 61029, 75270]
1125	[56012]
1126	[47014]
1127	[54374, 58925]
1128	[90794]
1129	[67510]
1130	[16295]
1131	[36287]
1132	[9392]
1133	[66008]
1134	[81338]
