entity,classes
Chill-out_music,{'MusicGenre'}
Chill_Wills,"{'Film', 'Person'}"
Chilla-Kimsa_Chata_mountain_range,"{'Location', 'Mountain', 'MountainRange'}"
"Chillicothe,_Missouri","{'City', 'Location'}"
"Chillicothe,_Ohio","{'City', 'Location'}"
Chilliwack,"{'City', 'Country', 'Location'}"
Chilliwack_(band),{'Band'}
Chillwave,{'MusicGenre'}
Chilly_Chill,{'MusicalArtist'}
Chilly_Gonzales,{'MusicalArtist'}
Chilo%C3%A9_Province,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chilo_(moth),{'Insect'}
Chiloglanis,"{'Fish', 'Insect'}"
Chiltern_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chiltern_Main_Line,{'RailwayLine'}
Chiltern_Railways,"{'PublicTransitSystem', 'Train'}"
Chimaera_Publications,{'Publisher'}
Chimaeridae,{'Insect'}
Chimaira,{'Band'}
Chimaltenango_Department,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chimborazo_Province,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chin_Injeti,{'MusicalArtist'}
Chin_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chin_State,"{'Location', 'Settlement'}"
China,"{'Country', 'Location'}"
China_Aerospace_Science_and_Industry_Corporation,"{'Company', 'Person'}"
China_Anne_McClain,{'Person'}
China_Beach,{'TelevisionShow'}
China_Burma_India_Theater,{'MilitaryConflict'}
China_Central_Television,"{'BroadcastNetwork', 'Company', 'Person'}"
China_Crisis,{'Band'}
China_Eastern_Airlines,{'Airline'}
China_Film_Group_Corporation,{'Company'}
China_League_One,{'SoccerLeague'}
China_League_Two,{'SoccerLeague'}
China_Mi%C3%A9ville,{'Writer'}
China_Motor_Corporation,{'Company'}
China_Post,{'Company'}
China_Railway,{'Company'}
China_Railway_High-speed,{'PublicTransitSystem'}
China_Records,{'RecordLabel'}
China_Relief_Expedition,{'MilitaryConflict'}
China_Southern_Airlines,{'Airline'}
China_Star_Entertainment_Group,{'Company'}
China_Television,{'TelevisionStation'}
China_women%27s_national_football_team,"{'Person', 'SoccerClub'}"
Chincha_Islands_War,"{'MilitaryConflict', 'TelevisionShow'}"
"Chincoteague,_Virginia","{'Location', 'Town'}"
Chindians,{'EthnicGroup'}
Chineja,"{'Location', 'River'}"
Chinese_Academy_of_Sciences,"{'AcademicJournal', 'School', 'University'}"
Chinese_Americans,{'EthnicGroup'}
Chinese_Basketball_Association,{'SoccerLeague'}
Chinese_Civil_War,"{'MilitaryConflict'}"
Chinese_Communist_Party,{'PoliticalParty'}
Chinese_Culture_University,{'University'}
Chinese_Filipino,"{'EthnicGroup', 'Settlement'}"
Chinese_Idol,{'TelevisionShow'}
Chinese_Indonesians,{'EthnicGroup'}
Chinese_New_Year,"{'Holiday', 'SocietalEvent'}"
Chinese_Super_League,{'SoccerLeague'}
Chinese_Taipei,{'Country'}
Chinese_Television_System,"{'BroadcastNetwork', 'Station', 'TelevisionStation'}"
Chinese_University_of_Hong_Kong,{'University'}
Chinese_folk_religion,"{'Country', 'Food'}"
Chinese_language,{'Language'}
Chinese_noodles,"{'ChemicalCompound', 'Food'}"
Chinese_people,"{'Country', 'Person'}"
Chingford,"{'Location', 'Settlement'}"
Chingon_(band),{'Band'}
Chingy,{'MusicalArtist'}
Chini_Jan_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chiniot,"{'City', 'Location'}"
Chiniot_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chink_Santana,{'MusicalArtist'}
Chinle_Valley,{'Settlement'}
Chinmayi_Sripaada,{}
Chinni_Jayanth,{'Person'}
"Chino,_California",{'City'}
Chino_%26_Nacho,"{'Band', 'MusicalArtist'}"
"Chino_Hills,_California","{'City', 'Location'}"
Chino_Moreno,{'MusicalArtist'}
Chino_XL,{'MusicalArtist'}
Chinua_Achebe,{'Writer'}
Chinx,{'MusicalArtist'}
Chiodos,{'Band'}
Chionanthus,{'Insect'}
Chioneinae,{'Insect'}
Chionodes,{'Insect'}
Chionothremma,{'Insect'}
Chios,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chip_(rapper),{'MusicalArtist'}
Chip_Davis,{'MusicalArtist'}
Chip_Douglas,{'MusicalArtist'}
Chip_Johannessen,{'Person'}
Chip_Kidd,{'Person'}
Chip_Taylor,{'MusicalArtist'}
"Chipley,_Florida","{'City', 'Location'}"
Chipola_College,{'University'}
Chippa_United_F.C.,{'SoccerClub'}
Chippenham,"{'Location', 'Settlement'}"
Chippenham_Town_F.C.,{'SoccerClub'}
"Chippewa_County,_Michigan","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Chippewa_County,_Minnesota","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Chippewa_County,_Wisconsin","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Chippewa_Falls,_Wisconsin","{'City', 'Location'}"
Chipping_Barnet,"{'Location', 'Settlement'}"
Chipping_Norton_Recording_Studios,{'Company'}
Chipping_Norton_Stakes,{'HorseRace'}
Chips_Kiesbye,{'MusicalArtist'}
Chips_Moman,{'MusicalArtist'}
Chips_Rafferty,{'Person'}
Chiptune,"{'Agent', 'MusicGenre'}"
Chipwi_Township,"{'Location', 'Town'}"
Chiranjeevi,{'Politician'}
Chiranjeevi_Sarja,{'Person'}
Chiriqu%C3%AD_Province,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chirk,"{'Location', 'Settlement'}"
Chironomidae,{'Insect'}
Chironominae,{'Insect'}
Chironomini,{'Insect'}
Chironomoidea,{'Insect'}
Chiropractor,"{'Person', 'PersonFunction'}"
"Chisago_County,_Minnesota","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Chisholm,_Minnesota","{'City', 'Location'}"
Chislehurst,"{'Location', 'Settlement'}"
Chisocheton,"{'Insect', 'Plant'}"
Chiswick,"{'Location', 'Settlement'}"
Chiswick_Records,{'RecordLabel'}
"Chita,_Zabaykalsky_Krai","{'City', 'Location'}"
Chithi_(1999_TV_series),{}
Chito_Miranda,"{'MusicalArtist', 'Person'}"
Chito_S._Ro%C3%B1o,{'Person'}
Chitonida,"{'Eukaryote', 'Insect'}"
Chitradurga,"{'City', 'Location'}"
Chitradurga_district,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chitral,"{'City', 'Location'}"
Chitral_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chitral_Expedition,{'MilitaryConflict'}
Chitral_Somapala,"{'Band', 'MusicalArtist', 'Person'}"
Chittagong,"{'City', 'Location'}"
Chittagong_District,"{'Location', 'Settlement'}"
Chittagong_Division,"{'Location', 'Settlement'}"
"Chittenden_County,_Vermont","{'AdministrativeRegion', 'Location', 'Settlement'}"
Chittoor_district,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chitwan_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chivas_USA,{'SoccerClub'}
Chiwetel_Ejiofor,{'Person'}
"Chiyoda,_Tokyo","{'City', 'Location'}"
Chlamydastis,{'Insect'}
Chlamydiota,{}
Chlamydomonadaceae,{'Insect'}
Chlef,"{'City', 'Location'}"
Chlef_Province,"{'Location', 'Settlement'}"
Chlidanotinae,{'Insect'}
Chlo%C3%AB_Grace_Moretz,{'Person'}
Chlo%C3%AB_Sevigny,{'Person'}
Chloephorinae,{'Insect'}
Chlopsidae,{'Insect'}
Chlorellaceae,{'Insect'}
Chlorellales,{'Eukaryote'}
Chloridoideae,"{'Insect', 'Mollusca'}"
Chlorociboria,"{'Fungus', 'Insect'}"
Chloroclystis,{'Insect'}
Chlorococcaceae,{'Insect'}
Chlorococcales,{'Eukaryote'}
Chlorocyphidae,{'Insect'}
Chloroflexota,{}
Chloropaschia,{'Insect'}
Chlorophyceae,{'MeanOfTransportation'}
Chlorophyta,"{'Animal', 'Organisation'}"
Chloropidae,{'Insect'}
Chlosyne,{'Insect'}
Cho_Jae-hyun,"{'Film', 'Person'}"
Cho_Ramaswamy,{'Politician'}
Choanograptis,{'Insect'}
Choate_Rosemary_Hall,{'School'}
Choc%C3%B3_Department,"{'Location', 'Settlement'}"
Choclair,{'MusicalArtist'}
Chocolate,{'Food'}
Chocolate_City_(record_label),{'Company'}
Chocolate_Starfish_and_the_Hot_Dog_Flavored_Water,{'Album'}
Chocolate_com_Pimenta,{'TelevisionShow'}
Chocolates_El_Rey,{'Company'}
Choctaw,"{'Country', 'EthnicGroup'}"
"Choctaw_County,_Alabama","{'AdministrativeRegion', 'Location'}"
"Choctaw_County,_Oklahoma","{'AdministrativeRegion', 'Location', 'Settlement'}"
Chodzie%C5%BC_County,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Choe_Yong-gon_(official),{}
Choghamish_District,{'Settlement'}
Choi_Dong-hoon,{'Person'}
Choi_Ji-woo,{'Person'}
Choi_Min-sik,{'Person'}
Choi_Seung-hyun,"{'MusicalArtist', 'Person'}"
Choir,"{'Band', 'MusicGenre'}"
Chojnice_County,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chojniczanka_Chojnice,{'SoccerClub'}
Choke_(Glee),{'TelevisionEpisode'}
Choker_Campbell,{'MusicalArtist'}
Choking_Victim,{'Band'}
Chola_Nadu,{'Settlement'}
Cholet,"{'Location', 'Settlement'}"
Chomutov,"{'City', 'Location'}"
Chomutov_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chonburi,"{'Location', 'Town'}"
Chonburi_F.C.,{'SoccerClub'}
Chonburi_province,"{'AdministrativeRegion', 'Location'}"
Chondrichthyes,{}
Chondrinidae,{'Insect'}
Chondrostei,{}
Chondrostoma,"{'Fish', 'Insect'}"
Chongqing,"{'City', 'Location', 'Town'}"
Chongqing_F.C.,{'SoccerClub'}
Chongqing_Liangjiang_Athletic_F.C.,{'SoccerClub'}
Chongzhen_Emperor,{'Royalty'}
Chongzuo,"{'City', 'Location'}"
Chonta_mountain_range,"{'Location', 'Mountain'}"
Choppa,{'MusicalArtist'}
Chopped_and_screwed,{'MusicGenre'}
Chops_(music_producer),{'MusicalArtist'}
Chor_Yuen,{'Person'}
Chord_Overstreet,{'MusicalArtist'}
Chordate,{'Animal'}
Chordopoxvirinae,"{'Disease', 'Insect'}"
Chore_(band),{'Band'}
Choreography,"{'Person', 'PersonFunction'}"
Choreutidae,{'Insect'}
Choreutis,{'Insect'}
Choriolaus,{'Insect'}
Chorizanthe,"{'Insect', 'Plant'}"
Chorley,"{'Location', 'Settlement'}"
Chorley_F.C.,{'SoccerClub'}
Chorlton-cum-Hardy,"{'Location', 'Settlement'}"
Chorz%C3%B3w,"{'City', 'Location'}"
Choszczno_County,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chota_Province,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chouannerie,{'MilitaryConflict'}
Chouf_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Chouriki_Sentai_Ohranger,{'TelevisionShow'}
"Chouteau_County,_Montana","{'AdministrativeRegion', 'Country', 'Location'}"
Chow_Yun-fat,{'Person'}
Chowder_(TV_series),"{'Person', 'TelevisionShow'}"
Chozen,"{'Person', 'TelevisionShow'}"
Chris_%26_Cosey,{'Band'}
Chris_Addison,{'Comedian'}
Chris_Andrews_(singer),{'MusicalArtist'}
Chris_Antley,{'Jockey'}
Chris_Avellone,{'Person'}
"Chris_Bailey_(musician,_born_1950)",{'MusicalArtist'}
"Chris_Bailey_(musician,_born_1956)",{'MusicalArtist'}
Chris_Ballew,{'MusicalArtist'}
Chris_Barnes_(musician),{'MusicalArtist'}
Chris_Blackwell,{'MusicalArtist'}
Chris_Bostock,{'MusicalArtist'}
Chris_Botti,{'MusicalArtist'}
Chris_Bowen,"{'OfficeHolder', 'Politician'}"
Chris_Braide,{'MusicalArtist'}
Chris_Broach,{'MusicalArtist'}
Chris_Broderick,{'MusicalArtist'}
Chris_Brokaw,{'MusicalArtist'}
Chris_Brown,"{'MusicalArtist', 'Person'}"
Chris_Bryant,"{'OfficeHolder', 'Politician'}"
Chris_Caffery,{'MusicalArtist'}
Chris_Cagle,{'MusicalArtist'}
Chris_Carrabba,{'MusicalArtist'}
Chris_Carter_(screenwriter),{'Person'}
Chris_Chaney,{'MusicalArtist'}
Chris_Cheney,{'MusicalArtist'}
Chris_Christie,"{'OfficeHolder', 'Politician'}"
Chris_Claremont,{'ComicsCreator'}
Chris_Coady,{'MusicalArtist'}
Chris_Collingwood,{'MusicalArtist'}
Chris_Columbus_(filmmaker),{'Person'}
Chris_Columbus_(musician),{'MusicalArtist'}
Chris_Connelly_(musician),{'MusicalArtist'}
Chris_Cooper,{'Person'}
Chris_Cornell,"{'MusicalArtist', 'Person'}"
Chris_Corner,{'MusicalArtist'}
Chris_Cox_(DJ),{'MusicalArtist'}
Chris_Cross,{'MusicalArtist'}
Chris_Cummings,{'MusicalArtist'}
Chris_Cutler,{'MusicalArtist'}
Chris_Daughtry,{'MusicalArtist'}
Chris_DeGarmo,"{'Band', 'MusicalArtist'}"
Chris_DeStefano,"{'Award', 'MusicalArtist'}"
Chris_Diamantopoulos,{'Person'}
Chris_Dickens,"{'Film', 'Person'}"
Chris_Dickson_(footballer),{'SoccerPlayer'}
Chris_Difford,{'MusicalArtist'}
Chris_Dodd,"{'MilitaryPerson', 'Politician'}"
Chris_Douglas_(musician),{}
Chris_DuBois,{'MusicalArtist'}
Chris_Elliott,{'Person'}
Chris_Evans_(actor),{'Person'}
Chris_Evans_(presenter),{'Person'}
Chris_Farley,{'Person'}
Chris_Farlowe,"{'Band', 'MusicalArtist'}"
Chris_Farren_(country_musician),{'MusicalArtist'}
Chris_Fehn,{'MusicalArtist'}
Chris_Feinstein,{'MusicalArtist'}
Chris_Frantz,{'MusicalArtist'}
Chris_Frazier,{'MusicalArtist'}
Chris_Funk,{'MusicalArtist'}
Chris_Goss,{'MusicalArtist'}
Chris_Grayling,"{'OfficeHolder', 'Politician'}"
Chris_Hardwick,{'Comedian'}
Chris_Haywood,"{'Film', 'Person'}"
Chris_Hemsworth,{'Person'}
Chris_Hero,{'Wrestler'}
Chris_Hillman,{'MusicalArtist'}
Chris_Hughes_(musician),{}
Chris_Hughton,{'SoccerManager'}
Chris_Huhne,"{'OfficeHolder', 'Politician'}"
Chris_Impellitteri,{'MusicalArtist'}
Chris_Isaak,{'MusicalArtist'}
Chris_Janson,{'MusicalArtist'}
Chris_Jasper,{'MusicalArtist'}
Chris_Julian_(producer),{'MusicalArtist'}
Chris_Kamara,"{'SoccerManager', 'SoccerPlayer'}"
Chris_Kattan,{'Person'}
Chris_Killen,{'SoccerPlayer'}
Chris_Kilmore,{'MusicalArtist'}
Chris_Kimsey,{'Person'}
Chris_Klein_(actor),{'Person'}
Chris_Kratt,{'Person'}
Chris_Kuzneski,{'Writer'}
Chris_Lake,{'MusicalArtist'}
Chris_Layton,{'MusicalArtist'}
Chris_LeDoux,{'MusicalArtist'}
Chris_Lebenzon,{'Person'}
Chris_Leslie_(musician),{'MusicalArtist'}
Chris_Lilley_(comedian),{'Comedian'}
Chris_Lindsey,{'MusicalArtist'}
Chris_Lord-Alge,{'MusicalArtist'}
Chris_Lowe,{'MusicalArtist'}
Chris_Marker,{'Person'}
Chris_Marquette,"{'Film', 'Person'}"
Chris_Martin,"{'MusicalArtist', 'Person'}"
Chris_Mavinga,{'SoccerPlayer'}
Chris_McCarron,{'Jockey'}
Chris_McCarvill,{'MusicalArtist'}
Chris_Meledandri,{'Writer'}
Chris_Menges,{'Person'}
Chris_Messina,{'Person'}
Chris_Moore_(film_producer),{'Person'}
Chris_Morris_(satirist),{'Person'}
Chris_Mulkey,"{'Film', 'Person'}"
Chris_Norman,{'MusicalArtist'}
Chris_Noth,{'Person'}
Chris_Nurse,{'SoccerPlayer'}
Chris_O%27Donnell,{'Person'}
Chris_O%27Dowd,{'Person'}
Chris_P%C3%A9rez,"{'MusicalArtist', 'Person'}"
Chris_Parnell,{'Person'}
Chris_Patten,"{'OfficeHolder', 'Politician'}"
Chris_Penn,"{'Film', 'Person'}"
Chris_Peterson_(producer),{'MusicalArtist'}
Chris_Pine,{'Person'}
Chris_Pitman,{'MusicalArtist'}
Chris_Poland,{'MusicalArtist'}
Chris_Potter_(actor),{'Person'}
Chris_Potter_(jazz_saxophonist),{'MusicalArtist'}
Chris_Powell,"{'SoccerManager', 'SoccerPlayer'}"
Chris_Pratt,{'Person'}
Chris_Rea,{'MusicalArtist'}
Chris_Rene,{'MusicalArtist'}
Chris_Rest,{'MusicalArtist'}
Chris_Riddell,{'Writer'}
Chris_Robinson_(singer),"{'MusicalArtist', 'Person'}"
Chris_Robinson_Brotherhood,{'Band'}
Chris_Rock,{'Person'}
Chris_Rogers_(jockey),"{'Building', 'Jockey'}"
Chris_Ross_(musician),{'MusicalArtist'}
Chris_Sarandon,{'Person'}
Chris_Scruggs,{'MusicalArtist'}
Chris_Seefried,{'MusicalArtist'}
Chris_Sharrock,{'MusicalArtist'}
Chris_Sheridan_(writer),{'Writer'}
Chris_Shiflett,{'MusicalArtist'}
Chris_Slade,{'MusicalArtist'}
"Chris_Smith,_Baron_Smith_of_Finsbury","{'OfficeHolder', 'Politician'}"
Chris_Smither,{'MusicalArtist'}
Chris_Spedding,{'MusicalArtist'}
Chris_Squire,{'MusicalArtist'}
Chris_Stainton,{'MusicalArtist'}
Chris_Stapleton,{'MusicalArtist'}
Chris_Stein,{'MusicalArtist'}
Chris_Tarrant,{'Person'}
Chris_Tashima,{'Person'}
Chris_Taylor_(Grizzly_Bear_musician),{'MusicalArtist'}
Chris_Thile,{'MusicalArtist'}
Chris_Thomas_(record_producer),{'MusicalArtist'}
Chris_Thompson_(TV_producer),{'Person'}
Chris_Tomlin,{'MusicalArtist'}
Chris_Tompkins,{'MusicalArtist'}
Chris_Traynor,{'MusicalArtist'}
Chris_Tsangarides,{'MusicalArtist'}
Chris_Tucker,{'Person'}
Chris_Van_Allsburg,{'Writer'}
Chris_Vrenna,{'MusicalArtist'}
Chris_Waddle,"{'SoccerManager', 'SoccerPlayer'}"
Chris_Walden_Big_Band,"{'Band', 'MusicalWork'}"
Chris_Walla,{'MusicalArtist'}
Chris_Waters,{'MusicalArtist'}
Chris_Watson,"{'OfficeHolder', 'Politician'}"
Chris_Webby,{'MusicalArtist'}
Chris_Weitz,{'Person'}
Chris_While,{'MusicalArtist'}
Chris_White_(musician),{'MusicalArtist'}
Chris_White_(saxophonist),{'MusicalArtist'}
Chris_Whitley,{'MusicalArtist'}
Chris_Whitten,{'MusicalArtist'}
Chris_Wiggins,{'Person'}
Chris_Wilder,"{'SoccerManager', 'SoccerPlayer'}"
Chris_Willis,{'MusicalArtist'}
Chris_Wood_(rock_musician),{'MusicalArtist'}
Chris_Xefos,{'MusicalArtist'}
Chris_Young_(singer),{'Band'}
Chris_de_Burgh,"{'MusicalArtist', 'Person'}"
Chrisette_Michele,"{'Band', 'MusicalArtist'}"
Chrissie_Hynde,"{'MusicalArtist', 'Person'}"
Chrissie_White,{'Person'}
"Christ%27s_College,_Cambridge","{'College', 'University'}"
Christ%27s_Hospital,{'School'}
"Christ_Church,_Barbados","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Christ_Church,_Oxford","{'College', 'University'}"
"Christ_College,_Brecon",{'School'}
Christa_Miller,{'Person'}
Christchurch,"{'City', 'Location'}"
"Christchurch,_Dorset","{'Location', 'Town'}"
Christchurch_United,{'SoccerClub'}
Christer_Sj%C3%B6gren,"{'Band', 'MusicalArtist'}"
Christiaan_Hendrik_Persoon,{'Scientist'}
Christiaan_Huygens,{'Scientist'}
Christiaan_de_Wet,"{'MilitaryPerson', 'Politician'}"
Christian-Jaque,{'Person'}
Christian_%C3%84lvestam,{'MusicalArtist'}
Christian_Bale,{'Person'}
Christian_Bautista,{'MusicalArtist'}
Christian_Burns,{'MusicalArtist'}
Christian_Camargo,{'Person'}
Christian_Campbell,{'Person'}
Christian_Church_(Disciples_of_Christ),{'Organisation'}
Christian_Clavier,{'Person'}
"Christian_County,_Illinois","{'AdministrativeRegion', 'Location'}"
"Christian_County,_Kentucky","{'AdministrativeRegion', 'Location', 'Settlement'}"
"Christian_County,_Missouri","{'AdministrativeRegion', 'Location', 'Settlement'}"
Christian_De_Sica,{'Person'}
Christian_De_Walden,{'MusicalArtist'}
Christian_Death,{'Band'}
Christian_Democracy_(Italy),{'PoliticalParty'}
Christian_Democratic_Appeal,{'PoliticalParty'}
Christian_Democratic_Party_(Chile),{'PoliticalParty'}
Christian_Democratic_Party_(Norway),{'PoliticalParty'}
Christian_Democratic_People%27s_Party_(Hungary),{'PoliticalParty'}
Christian_Democratic_People%27s_Party_of_Switzerland,{'PoliticalParty'}
Christian_Democratic_Union_(East_Germany),{'PoliticalParty'}
Christian_Democratic_Union_of_Germany,{'PoliticalParty'}
Christian_Democratic_and_Flemish,{'PoliticalParty'}
Christian_Democrats_(Sweden),{'PoliticalParty'}
Christian_Duguay_(director),{'Person'}
Christian_Fechner,{'Person'}
Christian_Gottfried_Ehrenberg,{'Scientist'}
Christian_Gross,"{'SoccerManager', 'SoccerPlayer'}"
Christian_Heinrich_Friedrich_Peters,{'Scientist'}
Christian_Herter,"{'OfficeHolder', 'Politician'}"
Christian_Historical_Union,{'PoliticalParty'}
Christian_IV_of_Denmark,{'Royalty'}
Christian_IX_of_Denmark,{'Royalty'}
Christian_Ingebrigtsen,{'MusicalArtist'}
Christian_Jacobs,{'MusicalArtist'}
Christian_Karlsson_(DJ),{}
Christian_Kern,"{'OfficeHolder', 'Politician'}"
Christian_Lorenz,{'MusicalArtist'}
Christian_Martucci,{'MusicalArtist'}
Christian_McBride,{'MusicalArtist'}
Christian_Nyby,{'Person'}
Christian_Olde_Wolbers,{'MusicalArtist'}
Christian_R%26B,{'MusicGenre'}
Christian_Ray_Flores,{}
Christian_Science,{'Person'}
Christian_Slater,{'Person'}
Christian_Social_Party_(Austria),{'PoliticalParty'}
Christian_Social_People%27s_Party,{'PoliticalParty'}
Christian_Social_Union_in_Bavaria,{'PoliticalParty'}
Christian_Streit_White,"{'MilitaryPerson', 'Politician'}"
Christian_V_of_Denmark,{'Royalty'}
Christian_Wagner,{'Person'}
Christian_Wargo,{'MusicalArtist'}
Christian_Wolff_(philosopher),{'Philosopher'}
Christian_Wulff,"{'OfficeHolder', 'Politician'}"
Christian_X_of_Denmark,{'Royalty'}
Christian_alternative_rock,{'MusicGenre'}
Christian_apologetics,{'MusicGenre'}
Christian_country_music,"{'Agent', 'MusicGenre'}"
Christian_democracy,{'PoliticalParty'}
Christian_electronic_dance_music,{'MusicGenre'}
Christian_hip_hop,"{'Agent', 'MusicGenre'}"
Christian_left,{}
Christian_metal,{'MusicGenre'}
Christian_music,"{'Agent', 'MusicGenre'}"
Christian_punk,{'MusicGenre'}
Christian_radio,{'TelevisionStation'}
Christian_right,{}
Christian_rock,{'MusicGenre'}
Christian_ska,{'MusicGenre'}
Christian_socialism,{}
Christian_theology,"{'Book', 'MusicGenre'}"
"Christiana,_Delaware","{'Location', 'Village'}"
Christianity,"{'EthnicGroup', 'MusicGenre'}"
Christianity_in_Lebanon,{}
Christians,set()
Christiansborg_Palace,{'Building'}
"Christiansburg,_Virginia","{'Location', 'Town'}"
Christina_Aguilera,"{'Band', 'Person'}"
Christina_Applegate,{'Person'}
Christina_Hendricks,{'Person'}
Christina_Milian,"{'MusicalArtist', 'Person'}"
Christina_Onassis,{'Person'}
Christina_Perri,"{'MusicalArtist', 'Person'}"
Christina_Ricci,{'Person'}
Christina_River,"{'Location', 'River'}"
Christina_Robinson_(actress),{'Person'}
Christina_St%C3%BCrmer,{'MusicalArtist'}
Christine_Anu,"{'Band', 'MusicalArtist'}"
Christine_Baranski,{'Person'}
Christine_Cavanaugh,{'Person'}
Christine_Ebersole,{'Person'}
Christine_Estabrook,{'Person'}
Christine_Feehan,{'Writer'}
Christine_Fellows,{'MusicalArtist'}
Christine_Gregoire,"{'OfficeHolder', 'Politician'}"
Christine_Guldbrandsen,{'MusicalArtist'}
Christine_Lagarde,"{'OfficeHolder', 'Politician'}"
Christine_Lahti,{'Person'}
Christine_Lakin,{'Person'}
Christine_Lampard,{'Person'}
Christine_McIntyre,{'Person'}
Christine_McVie,"{'MusicalArtist', 'Person'}"
Christine_Taylor,{'Person'}
Christine_Vachon,{'Person'}
Christine_and_the_Queens,"{'MusicalArtist', 'Person'}"
Christmas,"{'Holiday', 'MusicGenre', 'SocietalEvent'}"
Christmas_Carol_(The_X-Files),{'TelevisionEpisode'}
Christmas_Island,{'Country'}
Christmas_music,{'MusicGenre'}
Christofer_Johnsson,{'MusicalArtist'}
Christoffer_Lundquist,{'MusicalArtist'}
Christoph_Br%C3%BCx,{'MusicalArtist'}
Christoph_Schneider,{'MusicalArtist'}
Christoph_Waltz,{'Person'}
Christophe_Beck,{'MusicalArtist'}
Christophe_Clement,{'Jockey'}
Christophe_Honor%C3%A9,{'Person'}
Christophe_Soumillon,{'Jockey'}
Christophe_Willem,{'MusicalArtist'}
Christopher_(singer),{'MusicalArtist'}
"Christopher_Addison,_1st_Viscount_Addison","{'OfficeHolder', 'Politician'}"
Christopher_Atkins,{'Person'}
Christopher_Cain,{'Person'}
Christopher_Cazenove,"{'Film', 'Person'}"
Christopher_Challis,{'Person'}
Christopher_Chenery,{'Person'}
Christopher_Coppola,{'Person'}
Christopher_Cousins,{'Person'}
Christopher_Coutu,{'Politician'}
Christopher_Cox,"{'OfficeHolder', 'Politician'}"
Christopher_Cross,{'MusicalArtist'}
Christopher_Dean,{'FigureSkater'}
Christopher_Dotson,{'MusicalArtist'}
Christopher_Doyle,{'Person'}
Christopher_Drake,"{'Film', 'MusicalArtist'}"
Christopher_Eccleston,{'Person'}
Christopher_Franke,{'MusicalArtist'}
Christopher_G._Kennedy,{'Politician'}
Christopher_George,{'Person'}
Christopher_Golden,{'Writer'}
Christopher_Gorham,{'Person'}
Christopher_Greenbury,{'Person'}
Christopher_Guest,{'Politician'}
Christopher_Hall_(musician),{'MusicalArtist'}
Christopher_Hampton,{'Person'}
Christopher_Heyerdahl,{'Person'}
Christopher_Hills,{'Artist'}
Christopher_Hitchens,"{'Philosopher', 'Writer'}"
Christopher_Hornsrud,"{'OfficeHolder', 'Politician'}"
Christopher_Isherwood,{'Writer'}
Christopher_Lambert,{'Person'}
Christopher_Landon_(filmmaker),{'Writer'}
Christopher_Lee,{'Person'}
Christopher_Lee_(Malaysian_actor),{'Person'}
Christopher_Lennertz,{'MusicalArtist'}
Christopher_Lloyd,{'Person'}
Christopher_Logue,{'Writer'}
Christopher_McDonald,{'Person'}
Christopher_Meloni,{'Person'}
Christopher_Mitchum,{'Person'}
Christopher_Moore_(author),{'Writer'}
Christopher_Neil,{'MusicalArtist'}
Christopher_Nolan,{'Person'}
Christopher_Plummer,{'Person'}
Christopher_Priest_(novelist),{'Writer'}
Christopher_Pyne,"{'OfficeHolder', 'Politician'}"
Christopher_Reeve,{'Person'}
Christopher_Soames,"{'OfficeHolder', 'Politician'}"
Christopher_Stevens_(musician),"{'Award', 'MusicalArtist'}"
Christopher_Tellefsen,{'Person'}
Christopher_Tyng,{'MusicalArtist'}
Christopher_Walken,{'Person'}
Christopher_Whall,{'Artist'}
Christopher_Williams_(singer),"{'MusicalArtist', 'Person'}"
Christopher_Wren,"{'MilitaryUnit', 'Scientist'}"
Christopher_Young,{'MusicalArtist'}
Christopher_Zeeman,{'Scientist'}
Christopher_de_Leon,{'Politician'}
Christy_Cabanne,{'Person'}
Christy_Carlson_Romano,{'Person'}
Christy_Moore,{'MusicalArtist'}
Chrisye,"{'MusicalArtist', 'Person'}"
Chrobry_G%C5%82og%C3%B3w,{'SoccerClub'}
Chroma_Key,{'Band'}
Chromadorea,{}
